session,side,sweep,t_sweep,t_placed,level,tp,sl,status,t_fill,fill_px,t_exit,exit_px,exit_reason,ambiguous,risk_pips,lots,pnl,balance_after
2024-10-09 17:00:00,buy,S,2024-10-09 17:00:00,2024-10-09 19:15:00,1.09524,1.09594,1.09358,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-10 01:00:00,sell,L,2024-10-10 01:00:00,2024-10-10 02:45:00,1.0939,1.09362,1.09457,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-10 09:00:00,buy,S,2024-10-10 09:00:00,2024-10-10 10:30:00,1.09383,1.09428,1.09275,filled,2024-10-10 10:30:00,1.0938400000000001,2024-10-10 11:35:00,1.09274,sl,False,10.799999999999699,7.632132935415694,-885.3274205082975,81541.70828197889
2024-10-10 17:00:00,buy,S,2024-10-10 17:00:00,2024-10-10 18:15:00,1.09207,1.09295,1.08998,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-11 09:00:00,buy,S,2024-10-11 11:15:00,2024-10-11 12:30:00,1.09457,1.0954,1.0926,filled,2024-10-11 12:30:00,1.09458,2024-10-11 12:40:00,1.09259,sl,False,19.700000000000273,4.1391730092374495,-848.5304668937426,80693.17781508515
2024-10-11 13:00:00,sell,L,2024-10-11 15:15:00,2024-10-11 16:45:00,1.09336,1.09257,1.09524,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-14 05:00:00,sell,L,2024-10-14 06:00:00,2024-10-14 07:15:00,1.09244,1.0922,1.09301,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-14 09:00:00,sell,L,2024-10-14 09:00:00,2024-10-14 10:30:00,1.09273,1.09235,1.09363,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-14 13:00:00,buy,S,2024-10-14 13:00:00,2024-10-14 14:15:00,1.09269,1.09363,1.09044,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-14 17:00:00,buy,S,2024-10-14 17:00:00,2024-10-14 18:30:00,1.09104,1.0916,1.08971,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-14 21:00:00,sell,L,2024-10-14 22:45:00,2024-10-15 00:30:00,1.08944,1.08879,1.09101,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-15 05:00:00,buy,S,2024-10-15 05:00:00,2024-10-15 07:15:00,1.09013,1.09083,1.08846,filled,2024-10-15 08:05:00,1.09014,2024-10-15 08:15:00,1.09083,tp,False,16.700000000000603,4.831926815274386,304.4113893622174,80997.58920444736
2024-10-15 17:00:00,buy,S,2024-10-15 17:00:00,2024-10-15 19:00:00,1.08993,1.09068,1.08815,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-16 05:00:00,buy,S,2024-10-16 06:00:00,2024-10-16 07:45:00,1.08896,1.08954,1.08759,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-16 09:00:00,sell,L,2024-10-16 09:00:00,2024-10-16 10:45:00,1.08821,1.08759,1.08969,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-16 17:00:00,buy,S,2024-10-16 17:00:00,2024-10-16 20:30:00,1.08852,1.08986,1.08533,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-16 21:00:00,sell,L,2024-10-16 21:00:00,2024-10-16 22:15:00,1.08578,1.08533,1.08687,filled,2024-10-16 22:45:00,1.08577,2024-10-17 00:55:00,1.0862,flatten,False,10.900000000000354,7.430971486646306,-364.1176028457823,80633.47160160157
2024-10-17 01:00:00,buy,S,2024-10-17 03:15:00,2024-10-17 04:45:00,1.08607,1.08648,1.08508,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-17 05:00:00,buy,S,2024-10-17 06:45:00,2024-10-17 08:15:00,1.08533,1.08552,1.08487,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-17 13:00:00,buy,S,2024-10-17 13:00:00,2024-10-17 14:30:00,1.08481,1.08637,1.08107,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-17 21:00:00,sell,L,2024-10-17 21:15:00,2024-10-17 23:15:00,1.0826,1.08231,1.08329,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-18 01:00:00,sell,L,2024-10-18 01:30:00,2024-10-18 03:45:00,1.08291,1.08249,1.08393,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-18 05:00:00,sell,L,2024-10-18 05:00:00,2024-10-18 07:45:00,1.08318,1.08249,1.08483,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-18 09:00:00,buy,S,2024-10-18 09:30:00,2024-10-18 10:45:00,1.08428,1.08465,1.08338,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-18 13:00:00,sell,L,2024-10-18 13:00:00,2024-10-18 14:15:00,1.08424,1.08338,1.08629,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-20 21:00:00,sell,L,2024-10-20 22:00:00,2024-10-20 23:15:00,1.08633,1.08599,1.08713,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-21 09:00:00,buy,S,2024-10-21 10:00:00,2024-10-21 11:15:00,1.08607,1.08675,1.08443,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-22 01:00:00,sell,L,2024-10-22 01:00:00,2024-10-22 03:15:00,1.08158,1.08136,1.0821,filled,2024-10-22 03:15:00,1.08157,2024-10-22 04:55:00,1.08199,flatten,False,5.20000000000076,15.506436846459575,-744.3089686301944,79889.16263297138
2024-10-22 13:00:00,buy,S,2024-10-22 13:00:00,2024-10-22 15:15:00,1.08205,1.08288,1.08006,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-23 01:00:00,sell,L,2024-10-23 02:30:00,2024-10-23 04:00:00,1.07957,1.07918,1.08051,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-23 17:00:00,buy,S,2024-10-23 17:30:00,2024-10-23 19:00:00,1.07804,1.0786,1.07669,filled,2024-10-23 19:00:00,1.0780500000000002,2024-10-23 19:45:00,1.0786,tp,False,13.500000000001844,5.917715750589664,289.96807177879197,80179.13070475016
2024-10-24 13:00:00,sell,L,2024-10-24 13:15:00,2024-10-24 14:45:00,1.07998,1.07951,1.08109,filled,2024-10-24 14:55:00,1.0799699999999999,2024-10-24 16:55:00,1.08096,flatten,False,11.100000000001664,7.223345108534968,-758.4512363962051,79420.67946835396
2024-10-27 22:00:00,buy,S,2024-10-27 22:00:00,2024-10-27 23:15:00,1.08239,1.084,1.07855,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-28 02:00:00,buy,S,2024-10-28 03:30:00,2024-10-28 05:00:00,1.07913,1.07953,1.07818,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-28 10:00:00,sell,L,2024-10-28 12:00:00,2024-10-28 13:30:00,1.08134,1.08081,1.08259,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-28 14:00:00,sell,L,2024-10-28 14:45:00,2024-10-28 16:00:00,1.08171,1.08129,1.08273,filled,2024-10-28 16:00:00,1.0816999999999999,2024-10-28 17:10:00,1.08129,tp,False,10.200000000000209,7.786341124348269,272.52193935203326,79693.201407706
2024-10-28 18:00:00,buy,S,2024-10-28 18:00:00,2024-10-28 19:30:00,1.0821,1.08258,1.08096,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-29 02:00:00,buy,S,2024-10-29 03:15:00,2024-10-29 04:45:00,1.08151,1.0819,1.08057,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-29 18:00:00,sell,L,2024-10-29 18:30:00,2024-10-29 19:45:00,1.07989,1.07919,1.08156,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-30 10:00:00,buy,S,2024-10-30 12:15:00,2024-10-30 13:45:00,1.08439,1.08591,1.08076,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-30 14:00:00,sell,L,2024-10-30 14:00:00,2024-10-30 17:15:00,1.08246,1.08076,1.08653,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-30 18:00:00,sell,L,2024-10-30 18:00:00,2024-10-30 20:00:00,1.08585,1.08533,1.0871,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-31 06:00:00,sell,L,2024-10-31 06:45:00,2024-10-31 08:45:00,1.08502,1.08447,1.08633,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-31 10:00:00,sell,L,2024-10-31 10:00:00,2024-10-31 11:30:00,1.08579,1.08507,1.0875,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-31 14:00:00,buy,S,2024-10-31 14:00:00,2024-10-31 17:00:00,1.08674,1.0875,1.08493,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-10-31 18:00:00,sell,L,2024-10-31 18:45:00,2024-10-31 21:45:00,1.08597,1.08493,1.08847,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-01 06:00:00,buy,S,2024-11-01 06:45:00,2024-11-01 09:30:00,1.08729,1.088,1.0856,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-03 22:00:00,sell,L,2024-11-03 22:00:00,2024-11-03 23:15:00,1.08453,1.083,1.08819,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-04 02:00:00,sell,L,2024-11-04 02:30:00,2024-11-04 04:45:00,1.08794,1.08695,1.0903,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-04 10:00:00,sell,L,2024-11-04 10:30:00,2024-11-04 13:15:00,1.0895,1.08869,1.09143,filled,2024-11-04 13:25:00,1.0894899999999998,2024-11-04 13:55:00,1.0905099999999999,flatten,False,19.299999999999873,4.129181420088421,-445.95159336955805,79247.24981433645
2024-11-04 18:00:00,buy,S,2024-11-04 18:30:00,2024-11-04 19:45:00,1.08889,1.08935,1.08778,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-04 22:00:00,buy,S,2024-11-04 23:45:00,2024-11-05 01:45:00,1.08872,1.08935,1.08721,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-05 10:00:00,sell,L,2024-11-05 11:00:00,2024-11-05 12:45:00,1.08932,1.08898,1.09014,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-05 18:00:00,sell,L,2024-11-05 18:00:00,2024-11-05 19:45:00,1.09021,1.08879,1.09362,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-06 02:00:00,buy,S,2024-11-06 02:00:00,2024-11-06 04:45:00,1.08723,1.09367,1.07183,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-06 06:00:00,buy,S,2024-11-06 06:30:00,2024-11-06 07:45:00,1.07681,1.07928,1.0709,filled,2024-11-06 08:45:00,1.07682,2024-11-06 09:55:00,1.07582,flatten,False,59.10000000000082,1.3409010120868927,-142.13550728122564,79105.11430705522
2024-11-06 18:00:00,sell,L,2024-11-06 18:00:00,2024-11-06 19:30:00,1.07155,1.06979,1.07577,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-07 14:00:00,sell,L,2024-11-07 14:15:00,2024-11-07 16:45:00,1.07689,1.07457,1.08242,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-07 18:00:00,buy,S,2024-11-07 19:00:00,2024-11-07 20:45:00,1.07945,1.08062,1.07664,filled,2024-11-07 20:45:00,1.07946,2024-11-07 21:55:00,1.0801699999999999,flatten,False,28.099999999999792,2.8151286230268973,182.98336049668254,79288.0976675519
2024-11-08 02:00:00,buy,S,2024-11-08 03:45:00,2024-11-08 05:15:00,1.07863,1.0791,1.0775,filled,2024-11-08 05:20:00,1.07864,2024-11-08 05:55:00,1.0783,flatten,False,11.300000000000754,7.016645811287312,-280.66583245149735,79007.4318351004
2024-11-08 06:00:00,buy,S,2024-11-08 06:15:00,2024-11-08 09:15:00,1.0779,1.0787,1.076,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-08 10:00:00,sell,L,2024-11-08 11:15:00,2024-11-08 12:45:00,1.0771,1.076,1.07973,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-11 14:00:00,buy,S,2024-11-11 14:45:00,2024-11-11 16:00:00,1.06724,1.06881,1.06348,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-11 22:00:00,sell,L,2024-11-11 23:30:00,2024-11-12 01:15:00,1.06527,1.06485,1.06627,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-12 02:00:00,buy,S,2024-11-12 02:00:00,2024-11-12 05:15:00,1.06553,1.06627,1.06375,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-12 10:00:00,buy,S,2024-11-12 10:00:00,2024-11-12 11:45:00,1.06352,1.06454,1.06107,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-13 06:00:00,buy,S,2024-11-13 06:00:00,2024-11-13 09:15:00,1.06175,1.06278,1.05929,filled,2024-11-13 09:25:00,1.06176,2024-11-13 09:50:00,1.06278,tp,False,24.599999999999067,3.2116842209391625,308.3216852101663,79315.75352031057
2024-11-13 10:00:00,sell,L,2024-11-13 11:45:00,2024-11-13 13:15:00,1.06077,1.05929,1.06431,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-13 14:00:00,buy,S,2024-11-13 14:30:00,2024-11-13 16:15:00,1.0624,1.06527,1.05555,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-14 06:00:00,sell,L,2024-11-14 08:00:00,2024-11-14 09:15:00,1.05407,1.05336,1.05578,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-14 10:00:00,buy,S,2024-11-14 10:00:00,2024-11-14 12:15:00,1.05395,1.05578,1.04959,filled,2024-11-14 12:40:00,1.05396,2024-11-14 13:55:00,1.0534599999999998,flatten,False,43.59999999999919,1.8191686587227531,-101.87344488850455,79213.88007542206
2024-11-14 14:00:00,sell,L,2024-11-14 14:15:00,2024-11-14 17:30:00,1.05214,1.04959,1.05822,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-15 02:00:00,sell,L,2024-11-15 02:15:00,2024-11-15 04:15:00,1.05221,1.05117,1.0547,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-15 14:00:00,buy,S,2024-11-15 14:00:00,2024-11-15 16:00:00,1.05636,1.0581,1.0522,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-15 18:00:00,buy,S,2024-11-15 20:15:00,2024-11-15 21:45:00,1.05453,1.0558,1.0515,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-18 06:00:00,sell,L,2024-11-18 06:30:00,2024-11-18 07:45:00,1.05367,1.05323,1.05471,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-18 10:00:00,buy,S,2024-11-18 11:15:00,2024-11-18 13:30:00,1.056,1.05708,1.05342,filled,2024-11-18 13:40:00,1.0560100000000001,2024-11-18 13:55:00,1.05653,flatten,False,25.800000000000267,3.070305429279893,141.2340497468302,79355.11412516888
2024-11-18 14:00:00,sell,L,2024-11-18 14:00:00,2024-11-18 15:45:00,1.0546,1.05342,1.05742,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-18 18:00:00,sell,L,2024-11-18 18:15:00,2024-11-18 20:15:00,1.0574,1.05603,1.06068,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-19 06:00:00,buy,S,2024-11-19 07:00:00,2024-11-19 08:30:00,1.05926,1.06004,1.0574,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-19 14:00:00,sell,L,2024-11-19 14:15:00,2024-11-19 15:30:00,1.05624,1.0549,1.05944,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-19 22:00:00,sell,L,2024-11-19 23:00:00,2024-11-20 01:15:00,1.05952,1.05892,1.06094,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-20 02:00:00,buy,S,2024-11-20 03:45:00,2024-11-20 05:30:00,1.05984,1.0603,1.05874,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-20 06:00:00,buy,S,2024-11-20 06:00:00,2024-11-20 07:15:00,1.05907,1.05941,1.05827,filled,2024-11-20 07:20:00,1.05908,2024-11-20 07:20:00,1.05941,tp,False,7.999999999999119,9.919389265647203,267.8235101724164,79622.9376353413
2024-11-20 10:00:00,buy,S,2024-11-20 10:15:00,2024-11-20 12:30:00,1.05789,1.05944,1.05417,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-20 14:00:00,buy,S,2024-11-20 14:15:00,2024-11-20 17:45:00,1.05485,1.05654,1.05082,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-21 02:00:00,sell,L,2024-11-21 02:15:00,2024-11-21 05:15:00,1.05458,1.05419,1.0555,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-22 06:00:00,sell,L,2024-11-22 07:15:00,2024-11-22 09:15:00,1.04793,1.04714,1.04981,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-24 22:00:00,sell,L,2024-11-24 22:00:00,2024-11-25 00:30:00,1.04279,1.0397,1.05016,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-25 06:00:00,buy,S,2024-11-25 07:45:00,2024-11-25 09:30:00,1.04774,1.04893,1.04488,filled,2024-11-25 09:30:00,1.04775,2024-11-25 09:50:00,1.04893,tp,False,28.599999999998627,2.7840187984386406,311.8101054251163,79934.74774076641
2024-11-25 14:00:00,sell,L,2024-11-25 14:00:00,2024-11-25 15:15:00,1.04903,1.04737,1.05299,filled,2024-11-25 15:55:00,1.0490199999999998,2024-11-25 16:45:00,1.04737,tp,False,39.600000000001856,2.018554235877845,320.9501235045631,80255.69786427097
2024-11-25 22:00:00,buy,S,2024-11-25 23:30:00,2024-11-26 01:30:00,1.04852,1.05104,1.04249,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-26 14:00:00,buy,S,2024-11-26 14:00:00,2024-11-26 17:30:00,1.05025,1.05188,1.04634,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-26 18:00:00,buy,S,2024-11-26 18:15:00,2024-11-26 19:45:00,1.04941,1.05097,1.04569,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-26 22:00:00,sell,L,2024-11-26 23:00:00,2024-11-27 01:15:00,1.04685,1.04569,1.04962,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-27 02:00:00,buy,S,2024-11-27 02:00:00,2024-11-27 04:15:00,1.04907,1.04962,1.04774,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-27 06:00:00,sell,L,2024-11-27 07:00:00,2024-11-27 09:30:00,1.04959,1.04774,1.05402,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-28 06:00:00,buy,S,2024-11-28 06:00:00,2024-11-28 09:15:00,1.05487,1.05578,1.05271,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-29 06:00:00,sell,L,2024-11-29 06:45:00,2024-11-29 08:30:00,1.05738,1.0564,1.05972,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-11-29 14:00:00,buy,S,2024-11-29 14:00:00,2024-11-29 15:30:00,1.05616,1.0569,1.0544,filled,2024-11-29 15:40:00,1.05617,2024-11-29 16:40:00,1.05439,sl,False,17.599999999999838,4.559982833197257,-839.0368413083477,79416.66102296262
2024-12-02 02:00:00,buy,S,2024-12-02 02:00:00,2024-12-02 04:30:00,1.0561,1.05783,1.05196,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-02 06:00:00,sell,L,2024-12-02 06:30:00,2024-12-02 08:15:00,1.05227,1.05168,1.05369,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-02 14:00:00,buy,S,2024-12-02 14:15:00,2024-12-02 17:15:00,1.05149,1.05379,1.04601,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-02 18:00:00,sell,L,2024-12-02 20:15:00,2024-12-02 21:30:00,1.04764,1.04601,1.05155,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-03 02:00:00,buy,S,2024-12-03 02:15:00,2024-12-03 03:30:00,1.04923,1.04967,1.04818,filled,2024-12-03 03:30:00,1.0492400000000002,2024-12-03 05:00:00,1.0481699999999998,sl,False,10.500000000002174,7.563491525994874,-854.6745424376843,78561.98648052494
2024-12-03 14:00:00,sell,L,2024-12-03 14:15:00,2024-12-03 15:30:00,1.05126,1.05059,1.05287,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-03 18:00:00,sell,L,2024-12-03 18:00:00,2024-12-03 19:15:00,1.05045,1.04918,1.05347,filled,2024-12-03 19:55:00,1.05044,2024-12-03 21:55:00,1.0510599999999999,flatten,False,30.199999999998006,2.601390280812256,-176.89453909519256,78385.09194142974
2024-12-04 02:00:00,buy,S,2024-12-04 03:00:00,2024-12-04 04:45:00,1.0505,1.05123,1.04876,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-04 14:00:00,buy,S,2024-12-04 14:00:00,2024-12-04 15:15:00,1.05001,1.05119,1.04719,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-05 06:00:00,sell,L,2024-12-05 06:00:00,2024-12-05 09:15:00,1.05242,1.05154,1.05451,filled,2024-12-05 09:25:00,1.0524099999999998,2024-12-05 09:55:00,1.05281,flatten,False,20.900000000001473,3.7504828680107285,-172.52221192856027,78212.56972950118
2024-12-05 14:00:00,sell,L,2024-12-05 14:00:00,2024-12-05 15:45:00,1.05417,1.05231,1.0586,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-05 18:00:00,sell,L,2024-12-05 19:45:00,2024-12-05 21:00:00,1.05659,1.05566,1.05882,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-06 14:00:00,buy,S,2024-12-06 15:00:00,2024-12-06 17:00:00,1.06055,1.06292,1.05487,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-06 18:00:00,buy,S,2024-12-06 18:45:00,2024-12-06 20:15:00,1.05653,1.05751,1.05419,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-09 02:00:00,buy,S,2024-12-09 02:30:00,2024-12-09 05:30:00,1.05582,1.0569,1.05325,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-09 10:00:00,sell,L,2024-12-09 10:00:00,2024-12-09 12:00:00,1.0548,1.05325,1.0585,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-09 14:00:00,sell,L,2024-12-09 15:30:00,2024-12-09 17:00:00,1.05678,1.05575,1.05925,filled,2024-12-09 17:05:00,1.05677,2024-12-09 17:55:00,1.05697,flatten,False,24.699999999999722,3.1665007987652656,-82.32902076788993,78130.24070873328
2024-12-10 02:00:00,sell,L,2024-12-10 02:00:00,2024-12-10 03:15:00,1.05685,1.05716,1.05611,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-10 06:00:00,sell,L,2024-12-10 06:00:00,2024-12-10 07:45:00,1.05554,1.05502,1.05679,filled,2024-12-10 07:50:00,1.0555299999999999,2024-12-10 07:55:00,1.05502,tp,False,12.499999999999734,6.250419256698796,281.2688665513135,78411.5095752846
2024-12-10 14:00:00,buy,S,2024-12-10 15:00:00,2024-12-10 17:00:00,1.05473,1.05679,1.04981,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-11 02:00:00,sell,L,2024-12-11 02:15:00,2024-12-11 03:45:00,1.05305,1.05272,1.05385,filled,2024-12-11 03:45:00,1.05304,2024-12-11 04:25:00,1.05272,tp,False,7.999999999999119,9.801438696911653,254.83740611958137,78666.34698140417
2024-12-11 10:00:00,buy,S,2024-12-11 10:00:00,2024-12-11 11:15:00,1.05047,1.05122,1.04867,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-11 14:00:00,buy,S,2024-12-11 15:30:00,2024-12-11 17:00:00,1.05201,1.0537,1.04798,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-11 22:00:00,sell,L,2024-12-11 23:00:00,2024-12-12 01:15:00,1.04962,1.04911,1.05083,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-12 06:00:00,sell,L,2024-12-12 06:30:00,2024-12-12 08:30:00,1.05094,1.05005,1.05306,filled,2024-12-12 08:35:00,1.05093,2024-12-12 09:55:00,1.0507,flatten,False,21.200000000001218,3.710676744405644,63.081504654878316,78729.42848605906
2024-12-12 10:00:00,buy,S,2024-12-12 10:30:00,2024-12-12 12:15:00,1.05198,1.05306,1.04939,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-12 14:00:00,buy,S,2024-12-12 14:00:00,2024-12-12 15:15:00,1.05133,1.05306,1.04718,filled,2024-12-12 16:55:00,1.0513400000000002,2024-12-12 17:55:00,1.0498699999999999,flatten,False,41.50000000000098,1.8970946623146314,-290.25548333419636,78439.17300272486
2024-12-13 02:00:00,buy,S,2024-12-13 02:00:00,2024-12-13 05:30:00,1.04729,1.04804,1.0455,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-13 06:00:00,buy,S,2024-12-13 07:15:00,2024-12-13 08:45:00,1.04626,1.0467,1.0452,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-13 10:00:00,sell,L,2024-12-13 10:15:00,2024-12-13 11:45:00,1.0465,1.0452,1.0496,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-13 14:00:00,buy,S,2024-12-13 15:00:00,2024-12-13 17:00:00,1.05113,1.0524,1.0481,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-15 22:00:00,buy,S,2024-12-15 22:00:00,2024-12-15 23:30:00,1.04978,1.05039,1.04833,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-16 02:00:00,sell,L,2024-12-16 02:00:00,2024-12-16 03:15:00,1.04949,1.04833,1.05226,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-16 06:00:00,buy,S,2024-12-16 07:45:00,2024-12-16 09:15:00,1.05148,1.05211,1.04997,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-16 14:00:00,buy,S,2024-12-16 14:45:00,2024-12-16 16:00:00,1.04979,1.05078,1.04743,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-17 06:00:00,buy,S,2024-12-17 06:15:00,2024-12-17 07:30:00,1.05178,1.05265,1.04971,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-18 06:00:00,sell,L,2024-12-18 06:00:00,2024-12-18 08:15:00,1.05005,1.04955,1.05125,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-12-18 18:00:00,buy,S,2024-12-18 19:00:00,2024-12-18 21:30:00,1.04558,1.05028,1.03435,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
